    39   -0.2470519228E-03   -0.1106360000E-03   -0.2478236676E-03
    40    0.1773333323E-03    0.1179220000E-03    0.1800889768E-03
    41    0.1704279094E-02    0.3885780000E-02    0.1047811917E-02
    42   -0.5236887687E-02   -0.3038910000E-02   -0.5039080409E-02
    43   -0.4112766020E-02   -0.1795050000E-02   -0.4143024877E-02
    44   -0.4449483852E-02   -0.2040020000E-02   -0.4427176320E-02
    45   -0.3991912756E-02   -0.1711190000E-02   -0.3979427426E-02
    46   -0.2992753314E-02   -0.1360030000E-02   -0.2980907120E-02
    47   -0.2017627581E-02   -0.9231550000E-03   -0.2011803522E-02
    48   -0.1010523598E-02   -0.4525190000E-03   -0.1006813724E-02
    49   -0.2806439236E-03   -0.1123440000E-03   -0.2796478883E-03
    50    0.3914178814E-03    0.2510790000E-03    0.3924198208E-03
    51   -0.8463788008E-02   -0.3855370000E-02   -0.7663857479E-02
    52   -0.2510808787E-02   -0.6713350000E-03   -0.2774308132E-02
    53   -0.4156595398E-02   -0.2158700000E-02   -0.4112975519E-02
    54   -0.3708293630E-02   -0.1875460000E-02   -0.3740277314E-02
    55   -0.3557121177E-02   -0.1742800000E-02   -0.3559520935E-02
    56   -0.3444937444E-02   -0.1347520000E-02   -0.3458743083E-02
    57   -0.2056965556E-02   -0.8534860000E-03   -0.2054108044E-02
    58   -0.9735489775E-03   -0.3881760000E-03   -0.9797146890E-03
    59   -0.2788613845E-03   -0.9161100000E-04   -0.2827192911E-03
    60    0.6808251358E-03    0.4372640000E-03    0.6750961158E-03
    61   -0.1518943810E-01   -0.1012670000E-01   -0.1415412570E-01
    62   -0.1073394874E-02    0.7852780000E-03   -0.1419447842E-02
    63   -0.4472970344E-02   -0.2440110000E-02   -0.4394484801E-02
    64   -0.3399243771E-02   -0.1675150000E-02   -0.3412790400E-02
    65   -0.3314778845E-02   -0.1661080000E-02   -0.3324691886E-02
    66   -0.2818792143E-02   -0.1243420000E-02   -0.2820256580E-02
    67   -0.2378466963E-02   -0.7779260000E-03   -0.2389958144E-02
    68   -0.7512148261E-03   -0.2002910000E-03   -0.7486529853E-03
    69   -0.3807052884E-03   -0.1335860000E-03   -0.3829292751E-03
    70    0.1023635240E-02    0.6720230000E-03    0.1015453663E-02
    71   -0.1144691239E-01   -0.6624570000E-02   -0.1255852323E-01
    72   -0.2530088713E-02   -0.1098380000E-02   -0.2100056661E-02
    73   -0.4133229029E-02   -0.2145340000E-02   -0.4248004287E-02
    74   -0.3252324094E-02   -0.1654690000E-02   -0.3225763300E-02
    75   -0.3073252742E-02   -0.1540850000E-02   -0.3081171236E-02
    76   -0.2426835756E-02   -0.9652020000E-03   -0.2414299540E-02
    77   -0.2381627100E-02   -0.8618430000E-03   -0.2392937509E-02
    78   -0.1628159861E-03    0.3004470000E-03   -0.1773102062E-03
    79   -0.8733414632E-03   -0.4405760000E-03   -0.8713379708E-03
    80    0.1420339211E-02    0.9654930000E-03    0.1410494669E-02
    81   -0.7601101967E-02   -0.3653500000E-02   -0.9543415705E-02
    82   -0.3597587135E-02   -0.2594020000E-02   -0.2766465158E-02
    83   -0.3721612793E-02   -0.1939100000E-02   -0.3941696682E-02
    84   -0.3073910129E-02   -0.1650270000E-02   -0.2998493326E-02
    85   -0.2860608576E-02   -0.1483240000E-02   -0.2875158913E-02
    86   -0.1888088022E-02   -0.3978880000E-03   -0.1924109123E-02
    87   -0.2876151709E-02   -0.1582110000E-02   -0.2835323595E-02
    88    0.1568370972E-02    0.1691870000E-02    0.1546238746E-02
    89   -0.2273292459E-02   -0.1414400000E-02   -0.2268452291E-02
    90    0.1915204985E-02    0.1354780000E-02    0.1908906421E-02
    91   -0.1326007939E-01   -0.1005090000E-01   -0.1220057461E-01
    92   -0.5740879924E-03    0.1868970000E-03   -0.1084029511E-02
    93   -0.4576145934E-02   -0.3038440000E-02   -0.4452112487E-02
    94   -0.2593468986E-02   -0.1326150000E-02   -0.2642069682E-02
    95   -0.2901858299E-02   -0.1689230000E-02   -0.2857495974E-02
    96   -0.1330186488E-02    0.2880890000E-03   -0.1352361051E-02
    97   -0.3874586539E-02   -0.3113710000E-02   -0.3873516549E-02
    98    0.4763586070E-02    0.4282580000E-02    0.4771011983E-02
    99   -0.4617405191E-02   -0.3145840000E-02   -0.4625759975E-02
   100    0.2519964626E-02    0.1837390000E-02    0.2518760686E-02
   101   -0.1783086192E-01   -0.1462520000E-01   -0.1462406171E-01
   102    0.2068883716E-02    0.2429860000E-02    0.4297811191E-03
   103   -0.5564145361E-02   -0.4161200000E-02   -0.5018129746E-02
   104   -0.2319274527E-02   -0.1225150000E-02   -0.2553624007E-02
   105   -0.3024287543E-02   -0.1921260000E-02   -0.2940082138E-02
   106   -0.1217238827E-02    0.3035490000E-03   -0.1236120094E-02
   107   -0.4039596496E-02   -0.3740510000E-02   -0.4045613509E-02
   108    0.6063757734E-02    0.6238440000E-02    0.6082323866E-02
   109   -0.6412876271E-02   -0.4576670000E-02   -0.6415138611E-02
   110    0.3129535160E-02    0.2261790000E-02    0.3128507750E-02
   111   -0.3873809587E-02   -0.8722490000E-03   -0.7248665781E-02
   112   -0.4784214671E-02   -0.4624410000E-02   -0.2839092989E-02
   113   -0.3321814650E-02   -0.2073590000E-02   -0.3999882410E-02
   114   -0.3119023454E-02   -0.2188620000E-02   -0.2902492888E-02
   115   -0.2795681044E-02   -0.1809430000E-02   -0.2850839010E-02
   116   -0.1344581755E-02   -0.3170230000E-04   -0.1327090303E-02
   117   -0.3708655043E-02   -0.3548460000E-02   -0.3708063919E-02
   118    0.5934371881E-02    0.6927590000E-02    0.5930710069E-02
   119   -0.7535969721E-02   -0.5426180000E-02   -0.7525504213E-02
   120    0.3716426422E-02    0.2598560000E-02    0.3713537881E-02
   121   -0.7549370470E-02   -0.5185990000E-02   -0.9183796999E-02
   122   -0.2441277571E-02   -0.2200890000E-02   -0.1520540031E-02
   123   -0.3854771299E-02   -0.2807700000E-02   -0.4243078020E-02
   124   -0.2716471298E-02   -0.1901140000E-02   -0.2458421231E-02
   125   -0.2754630994E-02   -0.1905790000E-02   -0.2904688950E-02
   126   -0.1158609893E-02   -0.6147030000E-05   -0.1116191832E-02
   127   -0.3611616369E-02   -0.3567170000E-02   -0.3574774539E-02
   128    0.6482010756E-02    0.7832960000E-02    0.6409915469E-02
   129   -0.9104037967E-02   -0.6474230000E-02   -0.9054251313E-02
   130    0.4395313384E-02    0.2963610000E-02    0.4382856708E-02
   131   -0.1920206265E-01   -0.1663280000E-01   -0.1579381869E-01
   132    0.4724894390E-02    0.4630200000E-02    0.2446396783E-02
   133   -0.6265941816E-02   -0.5235200000E-02   -0.5376154382E-02
   134   -0.1632031942E-02   -0.9611790000E-03   -0.1921506629E-02
   135   -0.2886475609E-02   -0.2127650000E-02   -0.2849662279E-02
   136   -0.9684310430E-03    0.4184420000E-04   -0.9329622092E-03
   137   -0.3305978227E-02   -0.3235100000E-02   -0.3363011475E-02
   138    0.6332314056E-02    0.7907000000E-02    0.6384030259E-02
   139   -0.1002090345E-01   -0.6997360000E-02   -0.1004249676E-01
   140    0.4932227894E-02    0.3244240000E-02    0.4934781328E-02
   141   -0.7552898751E-02   -0.4964590000E-02   -0.9506867810E-02
   142   -0.2422351596E-02   -0.2733080000E-02   -0.1121338179E-02
   143   -0.3527752455E-02   -0.2539110000E-02   -0.3939552652E-02
   144   -0.2438777015E-02   -0.1890430000E-02   -0.2371071584E-02
   145   -0.2435631493E-02   -0.1756790000E-02   -0.2399920518E-02
   146   -0.1017438829E-02   -0.1253540000E-03   -0.1033149143E-02
   147   -0.2840711428E-02   -0.2701120000E-02   -0.2897311508E-02
   148    0.5695303364E-02    0.7383300000E-02    0.5833336208E-02
   149   -0.1020916139E-01   -0.7030710000E-02   -0.1034673958E-01
   150    0.5245172144E-02    0.3416350000E-02    0.5284974235E-02
   151   -0.1149352422E-01   -0.9344930000E-02   -0.1152945687E-01
   152    0.7890716687E-03    0.5670560000E-03    0.7493484122E-03
   153   -0.4582880480E-02   -0.3737050000E-02   -0.4417401069E-02
   154   -0.1816630868E-02   -0.1336900000E-02   -0.2055947100E-02
   155   -0.2402381806E-02   -0.1810060000E-02   -0.2167000408E-02
   156   -0.8780491840E-03   -0.7293420000E-04   -0.1059172926E-02
   157   -0.2505130010E-02   -0.2341050000E-02   -0.2423598715E-02
   158    0.5216563581E-02    0.6968890000E-02    0.5227266240E-02
   159   -0.1031475512E-01   -0.7049380000E-02   -0.1038649641E-01
   160    0.5445000056E-02    0.3544780000E-02    0.5482333552E-02
   161   -0.1597516838E-01   -0.1352870000E-01   -0.1412858754E-01
   162    0.4579505702E-02    0.3964060000E-02    0.3078952235E-02
   163   -0.5927544293E-02   -0.5011720000E-02   -0.5166771498E-02
   164   -0.1077627785E-02   -0.7236810000E-03   -0.1532552491E-02
   165   -0.2412305058E-02   -0.1867700000E-02   -0.2096988731E-02
   166   -0.7849637905E-03   -0.5378890000E-04   -0.1038336002E-02
   167   -0.2126316615E-02   -0.1929350000E-02   -0.1934638891E-02
   168    0.4371774438E-02    0.6191660000E-02    0.4134834361E-02
   169   -0.9665169650E-02   -0.6663550000E-02   -0.9374016254E-02
   170    0.5314732540E-02    0.3540170000E-02    0.5205086627E-02
   171   -0.9198186255E-02   -0.6967770000E-02   -0.1065646757E-01
   172   -0.7784622713E-04   -0.7055490000E-03    0.1153089890E-02
   173   -0.3766294632E-02   -0.2923830000E-02   -0.4291298398E-02
   174   -0.1637403065E-02   -0.1340910000E-02   -0.1474649001E-02
   175   -0.1986384745E-02   -0.1508340000E-02   -0.1948561203E-02
   176   -0.8289661621E-03   -0.1335880000E-03   -0.9303892234E-03
   177   -0.1747807587E-02   -0.1586300000E-02   -0.1602600403E-02
   178    0.3411162458E-02    0.5498390000E-02    0.3189182576E-02
   179   -0.7813140142E-02   -0.6236780000E-02   -0.7509559152E-02
   180    0.4660434854E-02    0.3466090000E-02    0.4525076886E-02
   181   -0.1427901704E-01   -0.1208870000E-01   -0.1299141580E-01
   182    0.4840914497E-02    0.4072570000E-02    0.3787355330E-02
   183   -0.5640472362E-02   -0.4804680000E-02   -0.5226949656E-02
   184   -0.6301911688E-03   -0.4057050000E-03   -0.7533408421E-03
   185   -0.2061077979E-02   -0.1636820000E-02   -0.2042554697E-02
   186   -0.6881842201E-03   -0.3020730000E-04   -0.7145297005E-03
   187   -0.1482905483E-02   -0.1362910000E-02   -0.1434346026E-02
   188    0.2636752475E-02    0.4886620000E-02    0.2530936740E-02
   189   -0.6132926120E-02   -0.5759530000E-02   -0.6038659142E-02
   190    0.3946569257E-02    0.3317700000E-02    0.3912333366E-02
   191   -0.1109212331E-01   -0.8954780000E-02   -0.1144120268E-01
   192    0.2863359951E-02    0.1970060000E-02    0.3388511051E-02
   193   -0.4459071718E-02   -0.3628070000E-02   -0.4953242785E-02
   194   -0.7726865418E-03   -0.6176350000E-03   -0.4176879912E-03
   195   -0.1751761464E-02   -0.1376190000E-02   -0.1969263255E-02
   196   -0.6492880652E-03   -0.4405890000E-04   -0.5376727046E-03
   197   -0.1240824486E-02   -0.1150570000E-02   -0.1260693364E-02
   198    0.2061998839E-02    0.4289940000E-02    0.1996662809E-02
   199   -0.4881576755E-02   -0.5216540000E-02   -0.4770608530E-02
   200    0.3339174567E-02    0.3096260000E-02    0.3294592290E-02
   201   -0.8331528191E-02   -0.6438720000E-02   -0.9655075842E-02
   202    0.1191996951E-02    0.3480230000E-03    0.2821843234E-02
   203   -0.3345861977E-02   -0.2595820000E-02   -0.4548783495E-02
   204   -0.8774942775E-03   -0.7600600000E-03   -0.1014229523E-03
   205   -0.1448453283E-02   -0.1130770000E-02   -0.1868056960E-02
   206   -0.5856510892E-03   -0.4027340000E-04   -0.3874870151E-03
   207   -0.1043104069E-02   -0.9879500000E-03   -0.1105992493E-02
   208    0.1665516727E-02    0.3764430000E-02    0.1604033075E-02
   209   -0.3984977816E-02   -0.4693070000E-02   -0.3829150363E-02
   210    0.2835139481E-02    0.2829510000E-02    0.2769295715E-02
   211   -0.4190257136E-02   -0.2341790000E-02   -0.7100707058E-02
   212   -0.1955824158E-02   -0.2933510000E-02    0.1586929915E-02
   213   -0.1425973269E-02   -0.6674630000E-03   -0.3769938548E-02
   214   -0.1289077873E-02   -0.1244070000E-02    0.9440940415E-04
   215   -0.1031836184E-02   -0.7585910000E-03   -0.1684421088E-02
   216   -0.5478460077E-03   -0.7649350000E-04   -0.2629444671E-03
   217   -0.8512884369E-03   -0.8282960000E-03   -0.9357517643E-03
   218    0.1343244005E-02    0.3230350000E-02    0.1345300546E-02
   219   -0.3236719161E-02   -0.4112240000E-02   -0.3163502177E-02
   220    0.2364830090E-02    0.2499220000E-02    0.2375635453E-02
   221   -0.7415060000E-03    0.9922100000E-03   -0.4920238543E-02
   222   -0.4539741388E-02   -0.5589590000E-02    0.7042893648E-03
   223    0.3725020750E-03    0.1113880000E-02   -0.3016542363E-02
   224   -0.1625465247E-02   -0.1642630000E-02    0.2450405546E-03
   225   -0.6137336860E-03   -0.3874150000E-03   -0.1422807212E-02
   226   -0.4887438294E-03   -0.9748830000E-04   -0.1784131965E-03
   227   -0.6648989665E-03   -0.6766280000E-03   -0.7189707854E-03
   228    0.1078651484E-02    0.2702880000E-02    0.1035338460E-02
   229   -0.2593627737E-02   -0.3494930000E-02   -0.2440435156E-02
   230    0.1908301244E-02    0.2111690000E-02    0.1864343021E-02
   231    0.3626219992E-03    0.1917540000E-02   -0.3503192938E-02
   232   -0.4572522063E-02   -0.5639070000E-02    0.5171999299E-03
   233    0.1013240762E-02    0.1714380000E-02   -0.2337848474E-02
   234   -0.1455073306E-02   -0.1525820000E-02    0.2916532597E-03
   235   -0.3294390101E-03   -0.1513770000E-03   -0.1068998527E-02
   236   -0.3595899903E-03   -0.5629950000E-04   -0.1526405994E-03
   237   -0.4822692063E-03   -0.5267650000E-03   -0.5102075526E-03
   238    0.8386454491E-03    0.2146180000E-02    0.7415327798E-03
   239   -0.1976244017E-02   -0.2792980000E-02   -0.1844692732E-02
   240    0.1431359059E-02    0.1649870000E-02    0.1372884991E-02
   241    0.3087347690E-02    0.4294920000E-02   -0.1246083547E-02
   242   -0.6183830594E-02   -0.7088730000E-02   -0.2791590875E-03
   243    0.2562762346E-02    0.3134250000E-02   -0.1331262005E-02
   244   -0.1616183187E-02   -0.1708030000E-02    0.3270528755E-03
   245    0.1094223516E-03    0.2310030000E-03   -0.6321098568E-03
   246   -0.2643910110E-03   -0.6276980000E-04   -0.5082255939E-04
   247   -0.2549819042E-03   -0.3164760000E-03   -0.2504885505E-03
   248    0.5494323727E-03    0.1446710000E-02    0.4807790779E-03
   249   -0.1247822288E-02   -0.1870220000E-02   -0.1148976541E-02
   250    0.8723216803E-03    0.1063910000E-02    0.8211779220E-03
   251    0.5087036996E-02    0.5694150000E-02    0.1303314677E-02
   252   -0.6372690530E-02   -0.6825140000E-02   -0.1214323967E-02
   253    0.3331997400E-02    0.3611090000E-02   -0.1146441068E-03
   254   -0.1391688681E-02   -0.1451800000E-02    0.3485930967E-03
   255    0.4716306160E-03    0.5282100000E-03   -0.1895694368E-03
   256   -0.1348042185E-03   -0.7689650000E-04    0.8583795788E-04
   257    0.4469146346E-04    0.3343730000E-04    0.2161279609E-04
   258    0.9202188697E-04    0.3442730000E-03    0.4543083210E-04
   259   -0.1373310781E-03   -0.3829410000E-03   -0.4369099482E-04
   260    0.1174468961E-03    0.2302190000E-03    0.4211421379E-04
   261    0.6472749470E-02    0.6439900000E-02    0.3622607064E-02
   262   -0.5687788326E-02   -0.5642820000E-02   -0.1985456777E-02
   263    0.3527622498E-02    0.3491540000E-02    0.1153553568E-02
   264   -0.9205942715E-03   -0.9357850000E-03    0.3111115344E-03
   265    0.7318841086E-03    0.7145130000E-03    0.2535244542E-03
   266    0.4410560379E-04   -0.2548980000E-04    0.2649819560E-03
   267    0.2945678478E-03    0.3066340000E-03    0.2300816756E-03
   268   -0.2545287328E-03   -0.5713690000E-03   -0.1898492190E-03
   269    0.7482936777E-03    0.8654490000E-03    0.6756544444E-03
   270   -0.5321686996E-03   -0.5096400000E-03   -0.5008539982E-03
   271    0.7562098908E-02    0.7104950000E-02    0.5491192055E-02
   272   -0.5026825592E-02   -0.4717640000E-02   -0.2535000772E-02
   273    0.3699797741E-02    0.3476600000E-02    0.2245710286E-02
   274   -0.4963274106E-03   -0.5080970000E-03    0.2215745386E-03
   275    0.9611704898E-03    0.8806620000E-03    0.6915470479E-03
   276    0.2220161317E-03    0.5385120000E-04    0.3691031467E-03
   277    0.4852246693E-03    0.4791620000E-03    0.4361039103E-03
   278   -0.4735294113E-03   -0.1191030000E-02   -0.4179390376E-03
   279    0.1353721132E-02    0.1698700000E-02    0.1301913499E-02
   280   -0.1024031186E-02   -0.1056830000E-02   -0.1010673280E-02
   281    0.8487433946E-02    0.7679320000E-02    0.7009600103E-02
   282   -0.4456951712E-02   -0.3968760000E-02   -0.2870602848E-02
   283    0.3877924113E-02    0.3517470000E-02    0.3076102721E-02
   284   -0.1243793818E-03   -0.1468810000E-03    0.1850027421E-03
   285    0.1171317967E-02    0.1032600000E-02    0.1064580093E-02
   286    0.3860744370E-03    0.1356730000E-03    0.4297297921E-03
   287    0.6483816357E-03    0.6092680000E-03    0.6283739473E-03
   288   -0.6517972726E-03   -0.1679000000E-02   -0.6106614548E-03
   289    0.1859817668E-02    0.2329000000E-02    0.1795555570E-02
   290   -0.1439924102E-02   -0.1489530000E-02   -0.1405731428E-02
   291    0.9272826315E-02    0.8232980000E-02    0.8180675249E-02
   292   -0.3940631310E-02   -0.3392740000E-02   -0.2895738245E-02
   293    0.4042788087E-02    0.3603310000E-02    0.3628860042E-02
   294    0.2103541313E-03    0.1558660000E-03    0.2948225332E-03
   295    0.1365176838E-02    0.1175050000E-02    0.1365839832E-02
   296    0.5340107894E-03    0.2086580000E-03    0.5122703445E-03
   297    0.8002164057E-03    0.7250640000E-03    0.8204592675E-03
   298   -0.8364109219E-03   -0.2120980000E-02   -0.8469179214E-03
   299    0.2364901930E-02    0.2868610000E-02    0.2387426962E-02
   300   -0.1826617090E-02   -0.1850960000E-02   -0.1844875616E-02
   301    0.9871401809E-02    0.8671360000E-02    0.9064698301E-02
   302   -0.3408030255E-02   -0.2868130000E-02   -0.2713971469E-02
   303    0.4163486688E-02    0.3675730000E-02    0.3941815271E-02
   304    0.5260982336E-03    0.4268450000E-03    0.5378059561E-03
   305    0.1542013518E-02    0.1304170000E-02    0.1574181269E-02
   306    0.6662495692E-03    0.2705120000E-03    0.6278150786E-03
   307    0.9515699079E-03    0.8428030000E-03    0.9902289280E-03
   308   -0.1061336738E-02   -0.2564290000E-02   -0.1104588543E-02
   309    0.2940670639E-02    0.3376670000E-02    0.3031589243E-02
   310   -0.2216994817E-02   -0.2162910000E-02   -0.2275174553E-02
   311    0.1029827442E-01    0.8981670000E-02    0.9641262940E-02
   312   -0.2861635118E-02   -0.2368330000E-02   -0.2316088974E-02
   313    0.4244504353E-02    0.3722000000E-02    0.4066702326E-02
   314    0.8233847772E-03    0.6731080000E-03    0.8806918821E-03
   315    0.1705792528E-02    0.1420920000E-02    0.1706366823E-02
   316    0.7806916224E-03    0.3195670000E-03    0.7781472239E-03
   317    0.1113542749E-02    0.9754770000E-03    0.1131228654E-02
   318   -0.1362997473E-02   -0.3037690000E-02   -0.1372378095E-02
   319    0.3662054690E-02    0.3881370000E-02    0.3696269616E-02
   320   -0.2641889695E-02   -0.2433670000E-02   -0.2654774235E-02
   321    0.1058003014E-01    0.9172810000E-02    0.1002854805E-01
   322   -0.2309205477E-02   -0.1885260000E-02   -0.1862059431E-02
   323    0.4290848503E-02    0.3739360000E-02    0.4079412752E-02
   324    0.1103119367E-02    0.8969740000E-03    0.1249439904E-02
   325    0.1859170360E-02    0.1526620000E-02    0.1787495807E-02
   326    0.8746377346E-03    0.3550170000E-03    0.9231123418E-03
   327    0.1299778267E-02    0.1135260000E-02    0.1288164180E-02
   328   -0.1790321104E-02   -0.3557190000E-02   -0.1822128696E-02
   329    0.4627479224E-02    0.4386320000E-02    0.4714717149E-02
   330   -0.3136973165E-02   -0.2661160000E-02   -0.3190216406E-02
   331    0.1070794712E-01    0.9230970000E-02    0.1026742069E-01
   332   -0.1738047399E-02   -0.1400820000E-02   -0.1367671930E-02
   333    0.4300635336E-02    0.3720850000E-02    0.4066047579E-02
   334    0.1366088894E-02    0.1100500000E-02    0.1586093119E-02
   335    0.2004938669E-02    0.1621230000E-02    0.1879218430E-02
   336    0.9422618423E-03    0.3754580000E-03    0.1059585631E-02
   337    0.1530662778E-02    0.1336080000E-02    0.1494738652E-02
   338   -0.2414532773E-02   -0.4130910000E-02   -0.2421376901E-02
   339    0.5980832054E-02    0.4876240000E-02    0.6079062041E-02
   340   -0.3743496453E-02   -0.2835800000E-02   -0.3794119974E-02
   341    0.1071496416E-01    0.9180810000E-02    0.1038357658E-01
   342   -0.1173821481E-02   -0.9373970000E-03   -0.8742435511E-03
   343    0.4286558290E-02    0.3674580000E-02    0.4045394535E-02
   344    0.1608194420E-02    0.1277890000E-02    0.1834792948E-02
   345    0.2146485506E-02    0.1705720000E-02    0.1969923894E-02
   346    0.9844111792E-03    0.3777150000E-03    0.1119647600E-02
   347    0.1826225230E-02    0.1594670000E-02    0.1740475073E-02
   348   -0.3252767308E-02   -0.4758460000E-02   -0.3245972157E-02
   349    0.7832326887E-02    0.5314690000E-02    0.7851042334E-02
   350   -0.4422009966E-02   -0.2942340000E-02   -0.4429674524E-02
   351    0.1066874950E-01    0.9061760000E-02    0.1040097397E-01
   352   -0.6540939980E-03   -0.5185820000E-03   -0.3823586043E-03
   353    0.4265743701E-02    0.3609390000E-02    0.4056267220E-02
   354    0.1830365994E-02    0.1425200000E-02    0.2006388617E-02
   355    0.2280933030E-02    0.1779960000E-02    0.2159091350E-02
   356    0.1033248860E-02    0.3609740000E-03    0.1099880119E-02
   357    0.2141730532E-02    0.1918610000E-02    0.2150330381E-02
   358   -0.3953324082E-02   -0.5409970000E-02   -0.4077562433E-02
   359    0.8427586608E-02    0.5661460000E-02    0.8605410710E-02
   360   -0.4586905502E-02   -0.2972470000E-02   -0.4645910172E-02
   361    0.1055701242E-01    0.8866070000E-02    0.1030843356E-01
   362   -0.1620811852E-03   -0.1343340000E-03    0.9375065793E-04
   363    0.4236169552E-02    0.3522310000E-02    0.4097044377E-02
   364    0.2035266520E-02    0.1543600000E-02    0.2089045714E-02
   365    0.2411232098E-02    0.1840160000E-02    0.2412392056E-02
   366    0.1083360511E-02    0.3270030000E-03    0.1039295997E-02
   367    0.2494357449E-02    0.2296670000E-02    0.2594838268E-02
   368   -0.4597240034E-02   -0.6012310000E-02   -0.4785078973E-02
   369    0.8696489557E-02    0.5866770000E-02    0.8898461100E-02
   370   -0.4541253481E-02   -0.2923750000E-02   -0.4614479677E-02
   371    0.1036197373E-01    0.8574520000E-02    0.1017836625E-01
   372    0.3123659293E-03    0.2244030000E-03    0.4749228797E-03
   373    0.4196199665E-02    0.3409700000E-02    0.4159034633E-02
   374    0.2223887643E-02    0.1633200000E-02    0.2135430192E-02
   375    0.2533716948E-02    0.1880230000E-02    0.2622106856E-02
   376    0.1136898606E-02    0.2771710000E-03    0.1049973964E-02
   377    0.2863097739E-02    0.2696630000E-02    0.2897009193E-02
   378   -0.5136696933E-02   -0.6447770000E-02   -0.5143307983E-02
   379    0.8574896507E-02    0.5847280000E-02    0.8521044842E-02
   380   -0.4311885071E-02   -0.2790680000E-02   -0.4294337742E-02
   381    0.1012008492E-01    0.8220220000E-02    0.1006902862E-01
   382    0.7483519874E-03    0.5363660000E-03    0.7573906190E-03
   383    0.4152162459E-02    0.3277210000E-02    0.4217543346E-02
   384    0.2394067725E-02    0.1690870000E-02    0.2301484057E-02
   385    0.2642445286E-02    0.1892510000E-02    0.2700216948E-02
   386    0.1203552680E-02    0.2168100000E-03    0.1196774441E-02
   387    0.3199119107E-02    0.3042990000E-02    0.3173507379E-02
   388   -0.5435608445E-02   -0.6539210000E-02   -0.5359541824E-02
   389    0.7977880775E-02    0.5513660000E-02    0.7898797166E-02
   390   -0.3910271885E-02   -0.2575150000E-02   -0.3880775860E-02
   391    0.9866001047E-02    0.7835630000E-02    0.9954951367E-02
   392    0.1133665275E-02    0.7874670000E-03    0.1013139005E-02
   393    0.4108276670E-02    0.3128730000E-02    0.4155091477E-02
   394    0.2545004957E-02    0.1718010000E-02    0.2564162755E-02
   395    0.2729756651E-02    0.1869980000E-02    0.2705267048E-02
   396    0.1298380611E-02    0.1632620000E-03    0.1298399396E-02
   397    0.3425375043E-02    0.3203110000E-02    0.3447954524E-02
   398   -0.5328332116E-02   -0.6074370000E-02   -0.5332998775E-02
   399    0.6887894980E-02    0.4800270000E-02    0.6876560980E-02
   400   -0.3381177570E-02   -0.2288840000E-02   -0.3369887913E-02
   401    0.9606501595E-02    0.7424810000E-02    0.9630140279E-02
   402    0.1473224921E-02    0.9820850000E-03    0.1438061927E-02
