   694
    0.9238795E+00   -0.3826835E+00    0.4563455E-08    0.8029440E+00   -0.3325903E+00    0.3966100E-08
    0.9238795E+00   -0.3535534E+00    0.1464467E+00    0.8029440E+00   -0.3072734E+00    0.1272769E+00
    0.9238795E+00   -0.2705980E+00    0.2705981E+00    0.8029440E+00   -0.2351768E+00    0.2351769E+00
    0.9238795E+00   -0.1464466E+00    0.3535534E+00    0.8029440E+00   -0.1272768E+00    0.3072734E+00
    0.8660254E+00    0.0000000E+00    0.5000000E+00    0.7526630E+00    0.0000000E+00    0.4345502E+00
    0.8660254E+00    0.1294095E+00    0.4829629E+00    0.7526630E+00    0.1124699E+00    0.4197432E+00
    0.8660254E+00    0.2500000E+00    0.4330127E+00    0.7526630E+00    0.2172751E+00    0.3763315E+00
    0.8660254E+00    0.3535534E+00    0.3535534E+00    0.7526630E+00    0.3072734E+00    0.3072734E+00
    0.8660254E+00    0.4330127E+00    0.2500000E+00    0.7526630E+00    0.3763315E+00    0.2172751E+00
    0.8660254E+00    0.4829629E+00    0.1294095E+00    0.7526630E+00    0.4197432E+00    0.1124699E+00
    0.8660254E+00    0.5000000E+00   -0.2185569E-07    0.7526630E+00    0.4345502E+00   -0.1899479E-07
    0.8660254E+00    0.4829629E+00   -0.1294096E+00    0.7526630E+00    0.4197432E+00   -0.1124699E+00
    0.8660254E+00    0.4330127E+00   -0.2500000E+00    0.7526630E+00    0.3763315E+00   -0.2172751E+00
    0.8660254E+00    0.3535534E+00   -0.3535534E+00    0.7526630E+00    0.3072734E+00   -0.3072734E+00
    0.8660254E+00    0.2500000E+00   -0.4330127E+00    0.7526630E+00    0.2172751E+00   -0.3763315E+00
    0.8660254E+00    0.1294095E+00   -0.4829629E+00    0.7526630E+00    0.1124698E+00   -0.4197432E+00
    0.8660254E+00   -0.4371139E-07   -0.5000000E+00    0.7526630E+00   -0.3798958E-07   -0.4345502E+00
    0.8660254E+00   -0.1294095E+00   -0.4829629E+00    0.7526630E+00   -0.1124699E+00   -0.4197432E+00
    0.8660254E+00   -0.2500001E+00   -0.4330126E+00    0.7526630E+00   -0.2172752E+00   -0.3763314E+00
    0.8660254E+00   -0.3535534E+00   -0.3535533E+00    0.7526630E+00   -0.3072734E+00   -0.3072733E+00
    0.8660254E+00   -0.4330127E+00   -0.2500000E+00    0.7526630E+00   -0.3763315E+00   -0.2172750E+00
    0.8660254E+00   -0.4829629E+00   -0.1294095E+00    0.7526630E+00   -0.4197432E+00   -0.1124698E+00
    0.8660254E+00   -0.5000000E+00    0.5962440E-08    0.7526630E+00   -0.4345502E+00    0.5181959E-08
    0.8660254E+00   -0.4829629E+00    0.1294095E+00    0.7526630E+00   -0.4197432E+00    0.1124698E+00
    0.8660254E+00   -0.4330127E+00    0.2500000E+00    0.7526630E+00   -0.3763315E+00    0.2172750E+00
    0.8660254E+00   -0.3535533E+00    0.3535535E+00    0.7526630E+00   -0.3072733E+00    0.3072735E+00
    0.8660254E+00   -0.2499999E+00    0.4330128E+00    0.7526630E+00   -0.2172750E+00    0.3763316E+00
    0.8660254E+00   -0.1294094E+00    0.4829629E+00    0.7526630E+00   -0.1124698E+00    0.4197432E+00
    0.7933533E+00    0.0000000E+00    0.6087614E+00    0.6895036E+00    0.0000000E+00    0.5290748E+00
    0.7933533E+00    0.1354622E+00    0.5934985E+00    0.6895036E+00    0.1177302E+00    0.5158098E+00
    0.7933533E+00    0.2641317E+00    0.5484751E+00    0.6895036E+00    0.2295570E+00    0.4766799E+00
    0.7933533E+00    0.3795566E+00    0.4759488E+00    0.6895036E+00    0.3298728E+00    0.4136473E+00
    0.7933533E+00    0.4759489E+00    0.3795565E+00    0.6895036E+00    0.4136473E+00    0.3298727E+00
    0.7933533E+00    0.5484751E+00    0.2641317E+00    0.6895036E+00    0.4766799E+00    0.2295570E+00
    0.7933533E+00    0.5934985E+00    0.1354621E+00    0.6895036E+00    0.5158098E+00    0.1177302E+00
    0.7933533E+00    0.6087614E+00   -0.2660981E-07    0.6895036E+00    0.5290748E+00   -0.2312659E-07
    0.7933533E+00    0.5934985E+00   -0.1354622E+00    0.6895036E+00    0.5158098E+00   -0.1177302E+00
    0.7933533E+00    0.5484751E+00   -0.2641318E+00    0.6895036E+00    0.4766799E+00   -0.2295570E+00
    0.7933533E+00    0.4759489E+00   -0.3795565E+00    0.6895036E+00    0.4136473E+00   -0.3298727E+00
    0.7933533E+00    0.3795565E+00   -0.4759489E+00    0.6895036E+00    0.3298727E+00   -0.4136473E+00
    0.7933533E+00    0.2641316E+00   -0.5484751E+00    0.6895036E+00    0.2295569E+00   -0.4766799E+00
    0.7933533E+00    0.1354622E+00   -0.5934985E+00    0.6895036E+00    0.1177302E+00   -0.5158098E+00
    0.7933533E+00   -0.5321962E-07   -0.6087614E+00    0.6895036E+00   -0.4625319E-07   -0.5290748E+00
    0.7933533E+00   -0.1354621E+00   -0.5934985E+00    0.6895036E+00   -0.1177302E+00   -0.5158098E+00
    0.7933533E+00   -0.2641317E+00   -0.5484751E+00    0.6895036E+00   -0.2295570E+00   -0.4766799E+00
    0.7933533E+00   -0.3795566E+00   -0.4759488E+00    0.6895036E+00   -0.3298728E+00   -0.4136473E+00
    0.7933533E+00   -0.4759489E+00   -0.3795564E+00    0.6895036E+00   -0.4136474E+00   -0.3298726E+00
    0.7933533E+00   -0.5484750E+00   -0.2641318E+00    0.6895036E+00   -0.4766799E+00   -0.2295570E+00
    0.7933533E+00   -0.5934985E+00   -0.1354622E+00    0.6895036E+00   -0.5158098E+00   -0.1177303E+00
    0.7933533E+00   -0.6087614E+00    0.7259407E-08    0.6895036E+00   -0.5290748E+00    0.6309154E-08
    0.7933533E+00   -0.5934985E+00    0.1354622E+00    0.6895036E+00   -0.5158098E+00    0.1177303E+00
    0.7933533E+00   -0.5484750E+00    0.2641318E+00    0.6895036E+00   -0.4766799E+00    0.2295570E+00
    0.7933533E+00   -0.4759488E+00    0.3795567E+00    0.6895036E+00   -0.4136472E+00    0.3298728E+00
    0.7933533E+00   -0.3795566E+00    0.4759488E+00    0.6895036E+00   -0.3298728E+00    0.4136473E+00
    0.7933533E+00   -0.2641317E+00    0.5484751E+00    0.6895036E+00   -0.2295570E+00    0.4766799E+00
    0.7933533E+00   -0.1354621E+00    0.5934985E+00    0.6895036E+00   -0.1177302E+00    0.5158098E+00
    0.7071068E+00    0.0000000E+00    0.7071068E+00    0.6145467E+00    0.0000000E+00    0.6145467E+00
    0.7071068E+00    0.1379497E+00    0.6935199E+00    0.6145467E+00    0.1198921E+00    0.6027384E+00
    0.7071068E+00    0.2705981E+00    0.6532815E+00    0.6145467E+00    0.2351769E+00    0.5677671E+00
    0.7071068E+00    0.3928475E+00    0.5879378E+00    0.6145467E+00    0.3414239E+00    0.5109769E+00
    0.7071068E+00    0.5000000E+00    0.5000000E+00    0.6145467E+00    0.4345501E+00    0.4345501E+00
    0.7071068E+00    0.5879378E+00    0.3928474E+00    0.6145467E+00    0.5109770E+00    0.3414238E+00
    0.7071068E+00    0.6532815E+00    0.2705981E+00    0.6145467E+00    0.5677671E+00    0.2351768E+00
    0.7071068E+00    0.6935199E+00    0.1379496E+00    0.6145467E+00    0.6027384E+00    0.1198921E+00
    0.7071068E+00    0.7071068E+00   -0.3090862E-07    0.6145467E+00    0.6145467E+00   -0.2686269E-07
    0.7071068E+00    0.6935199E+00   -0.1379497E+00    0.6145467E+00    0.6027384E+00   -0.1198921E+00
    0.7071068E+00    0.6532815E+00   -0.2705981E+00    0.6145467E+00    0.5677671E+00   -0.2351769E+00
    0.7071068E+00    0.5879377E+00   -0.3928476E+00    0.6145467E+00    0.5109769E+00   -0.3414239E+00
    0.7071068E+00    0.5000000E+00   -0.5000000E+00    0.6145467E+00    0.4345501E+00   -0.4345501E+00
    0.7071068E+00    0.3928474E+00   -0.5879378E+00    0.6145467E+00    0.3414238E+00   -0.5109770E+00
    0.7071068E+00    0.2705979E+00   -0.6532815E+00    0.6145467E+00    0.2351768E+00   -0.5677672E+00
    0.7071068E+00    0.1379497E+00   -0.6935199E+00    0.6145467E+00    0.1198921E+00   -0.6027384E+00
    0.7071068E+00   -0.6181724E-07   -0.7071068E+00    0.6145467E+00   -0.5372538E-07   -0.6145467E+00
    0.7071068E+00   -0.1379498E+00   -0.6935199E+00    0.6145467E+00   -0.1198922E+00   -0.6027384E+00
    0.7071068E+00   -0.2705981E+00   -0.6532815E+00    0.6145467E+00   -0.2351768E+00   -0.5677671E+00
    0.7071068E+00   -0.3928475E+00   -0.5879377E+00    0.6145467E+00   -0.3414239E+00   -0.5109769E+00
    0.7071068E+00   -0.5000001E+00   -0.4999999E+00    0.6145467E+00   -0.4345502E+00   -0.4345501E+00
    0.7071068E+00   -0.5879379E+00   -0.3928473E+00    0.6145467E+00   -0.5109770E+00   -0.3414237E+00
    0.7071068E+00   -0.6532816E+00   -0.2705978E+00    0.6145467E+00   -0.5677672E+00   -0.2351767E+00
    0.7071068E+00   -0.6935199E+00   -0.1379497E+00    0.6145467E+00   -0.6027384E+00   -0.1198922E+00
    0.7071068E+00   -0.7071068E+00    0.8432163E-08    0.6145467E+00   -0.6145467E+00    0.7328396E-08
    0.7071068E+00   -0.6935199E+00    0.1379497E+00    0.6145467E+00   -0.6027384E+00    0.1198922E+00
    0.7071068E+00   -0.6532814E+00    0.2705982E+00    0.6145467E+00   -0.5677671E+00    0.2351770E+00
    0.7071068E+00   -0.5879377E+00    0.3928476E+00    0.6145467E+00   -0.5109769E+00    0.3414240E+00
    0.7071068E+00   -0.4999998E+00    0.5000002E+00    0.6145467E+00   -0.4345500E+00    0.4345503E+00
    0.7071068E+00   -0.3928475E+00    0.5879378E+00    0.6145467E+00   -0.3414239E+00    0.5109769E+00
    0.7071068E+00   -0.2705981E+00    0.6532815E+00    0.6145467E+00   -0.2351768E+00    0.5677671E+00
    0.7071068E+00   -0.1379496E+00    0.6935199E+00    0.6145467E+00   -0.1198921E+00    0.6027384E+00
    0.6087614E+00    0.0000000E+00    0.7933534E+00    0.5290747E+00    0.0000000E+00    0.6895037E+00
    0.6087614E+00    0.1377644E+00    0.7813005E+00    0.5290747E+00    0.1197311E+00    0.6790286E+00
    0.6087614E+00    0.2713428E+00    0.7455083E+00    0.5290747E+00    0.2358242E+00    0.6479215E+00
    0.6087614E+00    0.3966767E+00    0.6870642E+00    0.5290747E+00    0.3447518E+00    0.5971277E+00
    0.6087614E+00    0.5099577E+00    0.6077439E+00    0.5290747E+00    0.4432044E+00    0.5281904E+00
    0.6087614E+00    0.6077440E+00    0.5099577E+00    0.5290747E+00    0.5281905E+00    0.4432044E+00
    0.6087614E+00    0.6870642E+00    0.3966767E+00    0.5290747E+00    0.5971277E+00    0.3447518E+00
    0.6087614E+00    0.7455084E+00    0.2713428E+00    0.5290747E+00    0.6479216E+00    0.2358241E+00
    0.6087614E+00    0.7813006E+00    0.1377643E+00    0.5290747E+00    0.6790286E+00    0.1197310E+00
    0.6087614E+00    0.7933534E+00   -0.3467858E-07    0.5290747E+00    0.6895037E+00   -0.3013916E-07
    0.6087614E+00    0.7813005E+00   -0.1377645E+00    0.5290747E+00    0.6790286E+00   -0.1197311E+00
    0.6087614E+00    0.7455083E+00   -0.2713429E+00    0.5290747E+00    0.6479215E+00   -0.2358242E+00
    0.6087614E+00    0.6870642E+00   -0.3966767E+00    0.5290747E+00    0.5971277E+00   -0.3447519E+00
    0.6087614E+00    0.6077439E+00   -0.5099577E+00    0.5290747E+00    0.5281904E+00   -0.4432044E+00
    0.6087614E+00    0.5099576E+00   -0.6077441E+00    0.5290747E+00    0.4432043E+00   -0.5281906E+00
    0.6087614E+00    0.3966765E+00   -0.6870643E+00    0.5290747E+00    0.3447517E+00   -0.5971278E+00
    0.6087614E+00    0.2713427E+00   -0.7455084E+00    0.5290747E+00    0.2358240E+00   -0.6479216E+00
    0.6087614E+00    0.1377643E+00   -0.7813006E+00    0.5290747E+00    0.1197310E+00   -0.6790286E+00
    0.6087614E+00   -0.6935716E-07   -0.7933534E+00    0.5290747E+00   -0.6027832E-07   -0.6895037E+00
    0.6087614E+00   -0.1377646E+00   -0.7813005E+00    0.5290747E+00   -0.1197313E+00   -0.6790286E+00
    0.6087614E+00   -0.2713430E+00   -0.7455083E+00    0.5290747E+00   -0.2358243E+00   -0.6479214E+00
    0.6087614E+00   -0.3966768E+00   -0.6870641E+00    0.5290747E+00   -0.3447520E+00   -0.5971276E+00
    0.6087614E+00   -0.5099578E+00   -0.6077439E+00    0.5290747E+00   -0.4432045E+00   -0.5281904E+00
    0.6087614E+00   -0.6077440E+00   -0.5099577E+00    0.5290747E+00   -0.5281906E+00   -0.4432043E+00
    0.6087614E+00   -0.6870642E+00   -0.3966766E+00    0.5290747E+00   -0.5971277E+00   -0.3447518E+00
    0.6087614E+00   -0.7455084E+00   -0.2713428E+00    0.5290747E+00   -0.6479216E+00   -0.2358241E+00
    0.6087614E+00   -0.7813006E+00   -0.1377643E+00    0.5290747E+00   -0.6790286E+00   -0.1197310E+00
    0.6087614E+00   -0.7933534E+00    0.3877610E-06    0.5290747E+00   -0.6895037E+00    0.3370032E-06
    0.6087614E+00   -0.7813005E+00    0.1377647E+00    0.5290747E+00   -0.6790285E+00    0.1197314E+00
    0.6087614E+00   -0.7455082E+00    0.2713431E+00    0.5290747E+00   -0.6479214E+00    0.2358244E+00
    0.6087614E+00   -0.6870641E+00    0.3966770E+00    0.5290747E+00   -0.5971276E+00    0.3447521E+00
    0.6087614E+00   -0.6077437E+00    0.5099579E+00    0.5290747E+00   -0.5281903E+00    0.4432046E+00
    0.6087614E+00   -0.5099576E+00    0.6077441E+00    0.5290747E+00   -0.4432043E+00    0.5281906E+00
    0.6087614E+00   -0.3966765E+00    0.6870643E+00    0.5290747E+00   -0.3447517E+00    0.5971278E+00
    0.6087614E+00   -0.2713427E+00    0.7455084E+00    0.5290747E+00   -0.2358240E+00    0.6479216E+00
    0.6087614E+00   -0.1377642E+00    0.7813006E+00    0.5290747E+00   -0.1197309E+00    0.6790286E+00
    0.5000000E+00    0.0000000E+00    0.8660254E+00    0.4345501E+00    0.0000000E+00    0.7526630E+00
    0.5000000E+00    0.1354762E+00    0.8553632E+00    0.4345501E+00    0.1177424E+00    0.7433965E+00
    0.5000000E+00    0.2676166E+00    0.8236392E+00    0.4345501E+00    0.2325857E+00    0.7158251E+00
    0.5000000E+00    0.3931673E+00    0.7716343E+00    0.4345501E+00    0.3417019E+00    0.6706277E+00
    0.5000000E+00    0.5090370E+00    0.7006293E+00    0.4345501E+00    0.4424042E+00    0.6089172E+00
    0.5000000E+00    0.6123725E+00    0.6123725E+00    0.4345501E+00    0.5322131E+00    0.5322131E+00
    0.5000000E+00    0.7006293E+00    0.5090370E+00    0.4345501E+00    0.6089172E+00    0.4424042E+00
    0.5000000E+00    0.7716343E+00    0.3931673E+00    0.4345501E+00    0.6706277E+00    0.3417019E+00
    0.5000000E+00    0.8236392E+00    0.2676166E+00    0.4345501E+00    0.7158251E+00    0.2325857E+00
    0.5000000E+00    0.8553632E+00    0.1354761E+00    0.4345501E+00    0.7433965E+00    0.1177424E+00
    0.5000000E+00    0.8660254E+00   -0.3785517E-07    0.4345501E+00    0.7526630E+00   -0.3289994E-07
    0.5000000E+00    0.8553632E+00   -0.1354762E+00    0.4345501E+00    0.7433965E+00   -0.1177424E+00
    0.5000000E+00    0.8236391E+00   -0.2676166E+00    0.4345501E+00    0.7158250E+00   -0.2325857E+00
    0.5000000E+00    0.7716343E+00   -0.3931674E+00    0.4345501E+00    0.6706276E+00   -0.3417020E+00
    0.5000000E+00    0.7006293E+00   -0.5090369E+00    0.4345501E+00    0.6089172E+00   -0.4424042E+00
    0.5000000E+00    0.6123725E+00   -0.6123725E+00    0.4345501E+00    0.5322131E+00   -0.5322131E+00
    0.5000000E+00    0.5090369E+00   -0.7006294E+00    0.4345501E+00    0.4424042E+00   -0.6089172E+00
    0.5000000E+00    0.3931672E+00   -0.7716344E+00    0.4345501E+00    0.3417018E+00   -0.6706277E+00
    0.5000000E+00    0.2676164E+00   -0.8236392E+00    0.4345501E+00    0.2325855E+00   -0.7158251E+00
    0.5000000E+00    0.1354762E+00   -0.8553632E+00    0.4345501E+00    0.1177424E+00   -0.7433965E+00
    0.5000000E+00   -0.7571035E-07   -0.8660254E+00    0.4345501E+00   -0.6579989E-07   -0.7526630E+00
    0.5000000E+00   -0.1354764E+00   -0.8553632E+00    0.4345501E+00   -0.1177425E+00   -0.7433965E+00
    0.5000000E+00   -0.2676166E+00   -0.8236392E+00    0.4345501E+00   -0.2325857E+00   -0.7158251E+00
    0.5000000E+00   -0.3931674E+00   -0.7716343E+00    0.4345501E+00   -0.3417019E+00   -0.6706277E+00
    0.5000000E+00   -0.5090371E+00   -0.7006292E+00    0.4345501E+00   -0.4424043E+00   -0.6089171E+00
    0.5000000E+00   -0.6123726E+00   -0.6123723E+00    0.4345501E+00   -0.5322132E+00   -0.5322130E+00
    0.5000000E+00   -0.7006294E+00   -0.5090368E+00    0.4345501E+00   -0.6089173E+00   -0.4424041E+00
    0.5000000E+00   -0.7716345E+00   -0.3931671E+00    0.4345501E+00   -0.6706278E+00   -0.3417017E+00
    0.5000000E+00   -0.8236391E+00   -0.2676167E+00    0.4345501E+00   -0.7158250E+00   -0.2325857E+00
    0.5000000E+00   -0.8553632E+00   -0.1354763E+00    0.4345501E+00   -0.7433965E+00   -0.1177425E+00
    0.5000000E+00   -0.8660254E+00    0.1032725E-07    0.4345501E+00   -0.7526630E+00    0.8975417E-08
    0.5000000E+00   -0.8553632E+00    0.1354763E+00    0.4345501E+00   -0.7433965E+00    0.1177425E+00
    0.5000000E+00   -0.8236391E+00    0.2676167E+00    0.4345501E+00   -0.7158250E+00    0.2325858E+00
    0.5000000E+00   -0.7716342E+00    0.3931675E+00    0.4345501E+00   -0.6706276E+00    0.3417020E+00
    0.5000000E+00   -0.7006292E+00    0.5090372E+00    0.4345501E+00   -0.6089171E+00    0.4424044E+00
    0.5000000E+00   -0.6123723E+00    0.6123726E+00    0.4345501E+00   -0.5322129E+00    0.5322133E+00
    0.5000000E+00   -0.5090367E+00    0.7006295E+00    0.4345501E+00   -0.4424040E+00    0.6089174E+00
    0.5000000E+00   -0.3931673E+00    0.7716343E+00    0.4345501E+00   -0.3417019E+00    0.6706277E+00
    0.5000000E+00   -0.2676165E+00    0.8236392E+00    0.4345501E+00   -0.2325856E+00    0.7158251E+00
    0.5000000E+00   -0.1354761E+00    0.8553632E+00    0.4345501E+00   -0.1177424E+00    0.7433965E+00
    0.3826834E+00    0.0000000E+00    0.9238795E+00    0.3325903E+00    0.0000000E+00    0.8029440E+00
    0.3826834E+00    0.1445266E+00    0.9125050E+00    0.3325903E+00    0.1256081E+00    0.7930585E+00
    0.3826834E+00    0.2854945E+00    0.8786616E+00    0.3325903E+00    0.2481233E+00    0.7636452E+00
    0.3826834E+00    0.4194325E+00    0.8231826E+00    0.3325903E+00    0.3645290E+00    0.7154284E+00
    0.3826834E+00    0.5430427E+00    0.7474342E+00    0.3325903E+00    0.4719586E+00    0.6495954E+00
    0.3826834E+00    0.6532815E+00    0.6532815E+00    0.3325903E+00    0.5677671E+00    0.5677671E+00
    0.3826834E+00    0.7474342E+00    0.5430427E+00    0.3325903E+00    0.6495954E+00    0.4719586E+00
    0.3826834E+00    0.8231826E+00    0.4194325E+00    0.3325903E+00    0.7154284E+00    0.3645290E+00
    0.3826834E+00    0.8786616E+00    0.2854944E+00    0.3325903E+00    0.7636452E+00    0.2481233E+00
    0.3826834E+00    0.9125050E+00    0.1445265E+00    0.3325903E+00    0.7930585E+00    0.1256080E+00
    0.3826834E+00    0.9238795E+00   -0.4038406E-07    0.3325903E+00    0.8029440E+00   -0.3509780E-07
    0.3826834E+00    0.9125050E+00   -0.1445266E+00    0.3325903E+00    0.7930585E+00   -0.1256081E+00
    0.3826834E+00    0.8786616E+00   -0.2854945E+00    0.3325903E+00    0.7636451E+00   -0.2481234E+00
    0.3826834E+00    0.8231826E+00   -0.4194326E+00    0.3325903E+00    0.7154283E+00   -0.3645290E+00
    0.3826834E+00    0.7474342E+00   -0.5430427E+00    0.3325903E+00    0.6495954E+00   -0.4719586E+00
    0.3826834E+00    0.6532815E+00   -0.6532815E+00    0.3325903E+00    0.5677671E+00   -0.5677671E+00
    0.3826834E+00    0.5430427E+00   -0.7474343E+00    0.3325903E+00    0.4719586E+00   -0.6495954E+00
    0.3826834E+00    0.4194324E+00   -0.8231827E+00    0.3325903E+00    0.3645288E+00   -0.7154284E+00
    0.3826834E+00    0.2854943E+00   -0.8786617E+00    0.3325903E+00    0.2481232E+00   -0.7636452E+00
    0.3826834E+00    0.1445266E+00   -0.9125050E+00    0.3325903E+00    0.1256081E+00   -0.7930585E+00
    0.3826834E+00   -0.8076811E-07   -0.9238795E+00    0.3325903E+00   -0.7019560E-07   -0.8029440E+00
    0.3826834E+00   -0.1445267E+00   -0.9125050E+00    0.3325903E+00   -0.1256082E+00   -0.7930584E+00
    0.3826834E+00   -0.2854944E+00   -0.8786616E+00    0.3325903E+00   -0.2481233E+00   -0.7636452E+00
    0.3826834E+00   -0.4194326E+00   -0.8231826E+00    0.3325903E+00   -0.3645290E+00   -0.7154284E+00
    0.3826834E+00   -0.5430428E+00   -0.7474342E+00    0.3325903E+00   -0.4719587E+00   -0.6495953E+00
    0.3826834E+00   -0.6532816E+00   -0.6532813E+00    0.3325903E+00   -0.5677673E+00   -0.5677670E+00
    0.3826834E+00   -0.7474343E+00   -0.5430426E+00    0.3325903E+00   -0.6495954E+00   -0.4719585E+00
    0.3826834E+00   -0.8231828E+00   -0.4194323E+00    0.3325903E+00   -0.7154285E+00   -0.3645287E+00
    0.3826834E+00   -0.8786616E+00   -0.2854946E+00    0.3325903E+00   -0.7636451E+00   -0.2481234E+00
    0.3826834E+00   -0.9125050E+00   -0.1445266E+00    0.3325903E+00   -0.7930584E+00   -0.1256082E+00
    0.3826834E+00   -0.9238795E+00    0.1101715E-07    0.3325903E+00   -0.8029440E+00    0.9575011E-08
    0.3826834E+00   -0.9125050E+00    0.1445267E+00    0.3325903E+00   -0.7930584E+00    0.1256082E+00
    0.3826834E+00   -0.8786616E+00    0.2854946E+00    0.3325903E+00   -0.7636451E+00    0.2481235E+00
    0.3826834E+00   -0.8231826E+00    0.4194327E+00    0.3325903E+00   -0.7154282E+00    0.3645291E+00
    0.3826834E+00   -0.7474341E+00    0.5430430E+00    0.3325903E+00   -0.6495952E+00    0.4719588E+00
    0.3826834E+00   -0.6532812E+00    0.6532817E+00    0.3325903E+00   -0.5677670E+00    0.5677673E+00
    0.3826834E+00   -0.5430425E+00    0.7474344E+00    0.3325903E+00   -0.4719584E+00    0.6495956E+00
    0.3826834E+00   -0.4194325E+00    0.8231826E+00    0.3325903E+00   -0.3645290E+00    0.7154284E+00
    0.3826834E+00   -0.2854944E+00    0.8786616E+00    0.3325903E+00   -0.2481233E+00    0.7636452E+00
    0.3826834E+00   -0.1445265E+00    0.9125050E+00    0.3325903E+00   -0.1256080E+00    0.7930585E+00
    0.2588191E+00    0.0000000E+00    0.9659258E+00    0.2249397E+00    0.0000000E+00    0.8394864E+00
    0.2588191E+00    0.1374656E+00    0.9560941E+00    0.2249397E+00    0.1194714E+00    0.8309417E+00
    0.2588191E+00    0.2721328E+00    0.9267991E+00    0.2249397E+00    0.2365107E+00    0.8054813E+00
    0.2588191E+00    0.4012601E+00    0.8786370E+00    0.2249397E+00    0.3487353E+00    0.7636237E+00
    0.2588191E+00    0.5222189E+00    0.8125885E+00    0.2249397E+00    0.4538606E+00    0.7062209E+00
    0.2588191E+00    0.6325470E+00    0.7299980E+00    0.2249397E+00    0.5497468E+00    0.6344414E+00
    0.2588191E+00    0.7299981E+00    0.6325468E+00    0.2249397E+00    0.6344415E+00    0.5497466E+00
    0.2588191E+00    0.8125886E+00    0.5222189E+00    0.2249397E+00    0.7062210E+00    0.4538606E+00
